date,분기고시가,weightA,priceUSA_TAIWAN,priceJP,priceCN,importPriceUSA,importPriceJP,stock,USD_KR,JPY_KR,quarter,scrap,scrap_gap,forecast
2021-05-21,0.5903225806451613,0.7561728395061726,0.9963636363636363,0.8501529051987768,1.0,0.8877551020408164,0.8714285714285716,0.4252873563218391,0.3687150837988824,0.46243988981745154,0.9534883720930338,0.8060872293693127,0.8904207969422936,0.22731670117759223
2021-05-14,0.5903225806451613,0.6666666666666665,0.9418181818181819,0.7003058103975535,0.830232558139535,0.8877551020408164,0.9000000000000002,0.49096880131362886,0.3659217877094969,0.43148606377515275,0.9534883720930338,0.7486664574835267,0.8904207969422936,0.19344045350016542
2021-05-07,0.5903225806451613,0.6265432098765431,0.8618181818181818,0.6972477064220184,0.7581395348837209,0.6904761904761906,0.7000000000000002,0.6108374384236455,0.3240223463687153,0.40622811522480085,0.9534883720930338,0.6579855663633509,0.8904207969422936,0.17388959460870598
2021-04-30,0.5903225806451613,0.6234567901234567,0.8072727272727274,0.6972477064220184,0.7418604651162791,0.6360544217687075,0.7000000000000002,0.5927750410509032,0.2821229050279328,0.3853121060740463,0.9534883720930338,0.6507687480389079,0.8664785342982727,0.17436018407433782
2021-04-23,0.5903225806451613,0.6234567901234567,0.8145454545454545,0.691131498470948,0.7348837209302327,0.6360544217687075,0.7000000000000002,0.4893267651888342,0.3016759776536313,0.44292450627947133,0.9534883720930338,0.6507687480389079,0.8664785342982727,0.2155776111497098
2021-04-16,0.5903225806451613,0.5802469135802468,0.8436363636363637,0.6207951070336393,0.6953488372093023,0.6360544217687075,0.7000000000000002,0.5057471264367817,0.2905027932960893,0.39240860917876663,0.9534883720930338,0.6200188264825854,0.8664785342982727,0.290841675958642
2021-04-09,0.5903225806451613,0.5617283950617282,0.7890909090909091,0.6146788990825689,0.6883720930232559,0.6360544217687075,0.6571428571428573,0.6009852216748768,0.3212290502793298,0.38204397964424075,0.9534883720930338,0.597427047379981,0.8664785342982727,0.3483270617812361
2021-04-02,0.5903225806451613,0.515432098765432,0.7381818181818183,0.6207951070336393,0.686046511627907,0.6360544217687075,0.6142857142857143,0.5582922824302134,0.3659217877094969,0.3834912927774399,0.9534883720930338,0.5550674615625979,0.8664785342982727,0.32873990654663227
2021-03-26,0.306451612903226,0.5216049382716048,0.6981818181818182,0.6330275229357798,0.641860465116279,0.6360544217687075,0.6142857142857143,0.5615763546798029,0.3743016759776534,0.43106587609132063,0.9302325581394939,0.5594603074992155,0.8586890385602347,0.22347438791180857
2021-03-19,0.306451612903226,0.5493827160493827,0.7345454545454546,0.6422018348623855,0.641860465116279,0.6360544217687075,0.642857142857143,0.42200328407224963,0.3770949720670389,0.46799570474812136,0.9302325581394939,0.5855036084091623,0.8586890385602347,0.09033774120409775
2021-03-12,0.306451612903226,0.5709876543209875,0.8327272727272728,0.6636085626911314,0.641860465116279,0.6785714285714285,0.6714285714285715,0.3990147783251232,0.4134078212290504,0.4776133339558335,0.9302325581394939,0.6110762472544713,0.8586890385602347,0.007904384878381519
2021-03-05,0.306451612903226,0.537037037037037,0.8436363636363637,0.6269113149847096,0.641860465116279,0.6785714285714285,0.7142857142857144,0.3645320197044335,0.3715083798882679,0.47266445679070035,0.9302325581394939,0.5963288358958267,0.8586890385602347,0.014743495999680608
2021-02-26,0.306451612903226,0.47839506172839497,0.8254545454545454,0.5902140672782876,0.6348837209302326,0.6785714285714285,0.6857142857142857,0.5188834154351396,0.3379888268156419,0.5534338671273167,0.9302325581394939,0.5483213053027924,0.8745451357238193,0.09167260417573185
2021-02-19,0.306451612903226,0.4135802469135801,0.7345454545454546,0.5412844036697249,0.6348837209302326,0.5000000000000001,0.6285714285714288,0.5730706075533663,0.2290502793296092,0.5045053457210891,0.9302325581394939,0.47317226231565734,0.8745451357238193,0.1944425129891491
2021-02-10,0.306451612903226,0.4104938271604939,0.6145454545454545,0.4923547400611621,0.6348837209302326,0.5238095238095238,0.47142857142857153,0.5697865353037768,0.2374301675977648,0.553387179606891,0.9302325581394939,0.4386570442422342,0.8745451357238193,0.29364379960399106
2021-02-05,0.306451612903226,0.43827160493827155,0.6145454545454545,0.489296636085627,0.6348837209302326,0.5238095238095238,0.47142857142857153,0.5632183908045978,0.3379888268156419,0.5890564452121945,0.9302325581394939,0.4584248509570128,0.8745451357238193,0.3837387798808237
2021-01-29,0.306451612903226,0.47530864197530853,0.7163636363636363,0.5932721712538227,0.5441860465116278,0.6666666666666666,0.47142857142857153,0.6174055829228244,0.3072625698324023,0.5990008870628882,0.9302325581394939,0.49796046438657027,0.7377449828550562,0.4677350061321538
2021-01-22,0.306451612903226,0.5462962962962963,0.7963636363636364,0.6483180428134556,0.5441860465116278,0.6666666666666666,0.6000000000000001,0.5287356321839081,0.2374301675977648,0.591017321070078,0.9302325581394939,0.5767179165359271,0.7377449828550562,0.6318573497275454
2021-01-15,0.306451612903226,0.5895061728395061,0.8981818181818182,0.6513761467889909,0.5441860465116278,0.6666666666666666,0.6714285714285715,0.3267651888341543,0.2094972067039107,0.5637051216209912,0.9302325581394939,0.6231565735801692,0.7377449828550562,0.7321615095383193
2021-01-08,0.306451612903226,0.5586419753086418,0.9054545454545455,0.6513761467889909,0.5441860465116278,0.6666666666666666,0.7000000000000002,0.2249589490968802,0.1648044692737427,0.5187450394509545,0.9302325581394939,0.6074678380922496,0.7377449828550562,0.8487205075868101
2021-01-01,0.306451612903226,0.49382716049382713,0.9054545454545455,0.5902140672782876,0.5116279069767443,0.6666666666666666,0.6714285714285715,0.3530377668308704,0.1368715083798877,0.5341519211914649,0.9302325581394939,0.5550674615625979,0.7377449828550562,0.9523071947098058
2020-12-25,0.20967741935483852,0.4629629629629628,0.8690909090909091,0.5902140672782876,0.5116279069767443,0.6666666666666666,0.6714285714285715,0.4203612479474548,0.2262569832402237,0.5839208179653577,0.7674418604651123,0.5331032318795104,0.7586207610438056,1.0
2020-12-18,0.20967741935483852,0.31481481481481466,0.7345454545454546,0.5076452599388379,0.5116279069767443,0.6666666666666666,0.6571428571428573,0.3858784893267653,0.2011173184357542,0.569867874317195,0.7674418604651123,0.4245371823031061,0.7586207610438056,0.9756224877344857
2020-12-11,0.20967741935483852,0.2623456790123456,0.6072727272727274,0.41590214067278297,0.5116279069767443,0.21088435374149672,0.6142857142857143,0.4088669950738917,0.1648044692737427,0.5083804099164286,0.7674418604651123,0.3357389394414809,0.7586207610438056,0.9112448760275753
2020-12-04,0.20967741935483852,0.2623456790123456,0.4545454545454546,0.3516819571865444,0.5116279069767443,0.21088435374149672,0.41428571428571437,0.42200328407224963,0.1201117318435756,0.4806947103039354,0.7674418604651123,0.29181048007530597,0.7586207610438056,0.859171707922397
2020-11-27,0.20967741935483852,0.2623456790123456,0.41454545454545455,0.32110091743119273,0.4162790697674419,0.21088435374149672,0.3857142857142858,0.4252873563218391,0.2374301675977648,0.572342312899762,0.7674418604651123,0.28553498588013804,0.7487488838654929,0.8394673915805195
2020-11-20,0.20967741935483852,0.25,0.40000000000000013,0.2874617737003059,0.4162790697674419,0.21088435374149672,0.3428571428571429,0.35139573070607555,0.3016759776536313,0.6326625892898834,0.7674418604651123,0.2673360527141514,0.7487488838654929,0.8205724349036911
2020-11-13,0.20967741935483852,0.23456790123456783,0.3418181818181818,0.2477064220183487,0.4162790697674419,0.21088435374149672,0.3428571428571429,0.4285714285714286,0.2849162011173183,0.5594098697418177,0.7674418604651123,0.25635393787260763,0.7487488838654929,0.7573003620202234
2020-11-06,0.20967741935483852,0.18518518518518512,0.3272727272727274,0.2262996941896025,0.4162790697674419,0.21088435374149672,0.28571428571428575,0.5402298850574714,0.3268156424581008,0.6718801064475466,0.7674418604651123,0.20866018198933167,0.7487488838654929,0.6467977407793853
2020-10-30,0.20967741935483852,0.1728395061728395,0.2981818181818181,0.21712538226299705,0.42325581395348844,0.21088435374149672,0.2571428571428572,0.5533661740558293,0.4022346368715084,0.6862131752182643,0.7674418604651123,0.19359899592092877,0.7407924208230278,0.5422867754224542
2020-10-23,0.20967741935483852,0.17901234567901225,0.28,0.21406727828746186,0.42325581395348844,0.21088435374149672,0.21428571428571436,0.5123152709359606,0.3659217877094969,0.6475092207852837,0.7674418604651123,0.18857860056479459,0.7407924208230278,0.510350802190685
2020-10-16,0.20967741935483852,0.191358024691358,0.24363636363636365,0.21406727828746186,0.42325581395348844,0.21088435374149672,0.21428571428571436,0.48768472906403937,0.466480446927374,0.6976983052430077,0.7674418604651123,0.19736429243802944,0.7407924208230278,0.5764984359508493
2020-10-09,0.20967741935483852,0.18827160493827155,0.2581818181818182,0.21406727828746186,0.42325581395348844,0.21088435374149672,0.24285714285714294,0.5320197044334976,0.5027932960893855,0.6882207385965726,0.7674418604651123,0.20144336366488858,0.7407924208230278,0.7101267549549864
2020-10-02,0.20967741935483852,0.191358024691358,0.26181818181818184,0.21406727828746186,0.42325581395348844,0.21088435374149672,0.24285714285714294,0.5188834154351396,0.5949720670391061,0.7771604650077029,0.7674418604651123,0.20363978663319726,0.7407924208230278,0.8531049815679332
2020-09-25,0.12903225806451601,0.21913580246913578,0.28727272727272735,0.21100917431192667,0.4,0.12925170068027214,0.24285714285714294,0.4203612479474548,0.6117318435754191,0.8046594145384942,0.7441860465116292,0.21587700031377477,0.7328113215632943,0.9552323002495786
2020-09-18,0.12903225806451601,0.22839506172839497,0.3236363636363637,0.1865443425076453,0.4,0.12925170068027214,0.2714285714285715,0.39573070607553373,0.5502793296089381,0.8012512255474107,0.7441860465116292,0.22874176341386876,0.7328113215632943,0.9880372824581336
2020-09-11,0.12903225806451601,0.24382716049382713,0.2981818181818181,0.17125382262996947,0.4,0.12925170068027214,0.2714285714285715,0.34811165845648606,0.6955307262569832,0.8295438629254397,0.7441860465116292,0.23972387825541253,0.7328113215632943,0.9439387832518924
2020-09-04,0.12903225806451601,0.25,0.26181818181818184,0.16819571865443428,0.4,0.12925170068027214,0.24285714285714294,0.2216748768472907,0.7067039106145252,0.8408422428684812,0.7441860465116292,0.2378412299968623,0.7328113215632943,0.8397936902990786
2020-08-28,0.12903225806451601,0.20679012345679004,0.2545454545454545,0.14984709480122327,0.37209302325581395,0.12925170068027214,0.24285714285714294,0.05911330049261099,0.6787709497206702,0.8325785517531168,0.7441860465116292,0.20709130844053958,0.7261448439813205,0.7213452212769994
2020-08-21,0.12903225806451601,0.2037037037037036,0.22545454545454546,0.11009174311926606,0.37209302325581395,0.12925170068027214,0.24285714285714294,0.0,0.7067039106145252,0.8735235071665342,0.7441860465116292,0.204894885472231,0.7261448439813205,0.6476805660087975
2020-08-14,0.12903225806451601,0.13888888888888884,0.21818181818181825,0.10091743119266061,0.37209302325581395,0.12925170068027214,0.18571428571428575,0.2446633825944171,0.6899441340782122,0.8022316634763529,0.7441860465116292,0.14621901474741128,0.7261448439813205,0.6541946473924481
2020-08-07,0.12903225806451601,0.10185185185185186,0.20000000000000007,0.09174311926605505,0.37209302325581395,0.12925170068027214,0.18571428571428575,0.5106732348111658,0.6871508379888267,0.854288248751109,0.7441860465116292,0.11986193912770626,0.7261448439813205,0.7257981017405016
2020-07-31,0.12903225806451601,0.09876543209876543,0.17818181818181822,0.09174311926605505,0.3418604651162791,0.12925170068027214,0.18571428571428575,0.6518883415435139,0.7122905027932962,0.9194173397450855,0.7441860465116292,0.11766551615939758,0.7110633384724345,0.8109753274971045
2020-07-24,0.12903225806451601,0.10185185185185186,0.1636363636363637,0.08868501529051998,0.3418604651162791,0.12925170068027214,0.15714285714285717,0.7257799671592775,0.7849162011173183,0.891918390214296,0.7441860465116292,0.11358644493253844,0.7110633384724345,0.8652985921438043
2020-07-17,0.12903225806451601,0.11728395061728392,0.13818181818181818,0.08868501529051998,0.3418604651162791,0.12925170068027214,0.1285714285714286,0.7241379310344829,0.7932960893854748,0.8610579392128477,0.7441860465116292,0.11829306557891428,0.7110633384724345,0.8794199591109182
2020-07-10,0.12903225806451601,0.15123456790123457,0.13454545454545452,0.09480122324159024,0.3418604651162791,0.12925170068027214,0.11428571428571435,0.7307060755336618,0.7765363128491618,0.8675475045520331,0.7441860465116292,0.13931597113272665,0.7110633384724345,0.8651135312009899
2020-07-03,0.12903225806451601,0.18209876543209869,0.13090909090909097,0.14984709480122327,0.3418604651162791,0.12925170068027214,0.1285714285714286,0.6502463054187193,0.7625698324022343,0.8222606097390166,0.7441860465116292,0.16441794791339814,0.7110633384724345,0.8232271937109785
2020-06-26,0.1387096774193548,0.2129629629629629,0.1709090909090909,0.16819571865443428,0.31162790697674425,0.12925170068027214,0.18571428571428575,0.4236453201970445,0.7653631284916198,0.8519538727298199,0.7209302325581461,0.19893316598682143,0.6957058659247372,0.7374282566752953
2020-06-19,0.1387096774193548,0.2129629629629629,0.20727272727272728,0.14984709480122327,0.31162790697674425,0.12925170068027214,0.2,0.30706075533661736,0.8128491620111733,0.8875764508146968,0.7209302325581461,0.2020709130844054,0.6957058659247372,0.6019433883438988
2020-06-12,0.1387096774193548,0.20679012345679004,0.1709090909090909,0.10703363914373099,0.31162790697674425,0.0374149659863946,0.2,0.30706075533661736,0.7849162011173183,0.8476586208506465,0.7209302325581461,0.18920614998431118,0.6957058659247372,0.4452617222157361
2020-06-05,0.1387096774193548,0.16975308641975306,0.14181818181818184,0.05810397553516822,0.31162790697674425,0.0374149659863946,0.1714285714285714,0.37766830870279144,0.8184357541899443,0.7798683411923992,0.7209302325581461,0.15657358016943834,0.6957058659247372,0.31468978283593046
2020-05-29,0.1387096774193548,0.1358024691358024,0.11636363636363634,0.015290519877675934,0.23953488372093024,0.0374149659863946,0.14285714285714282,0.28078817733990147,0.977653631284916,1.0,0.7209302325581461,0.1261374333228742,0.6839904129920231,0.23631094619857124
2020-05-22,0.1387096774193548,0.10185185185185186,0.11636363636363634,0.0,0.23953488372093024,0.0374149659863946,0.1285714285714286,0.277504105090312,0.994413407821229,0.9985059993463743,0.7209302325581461,0.09883903357389401,0.6839904129920231,0.19808961574629985
2020-05-15,0.1387096774193548,0.10802469135802462,0.11272727272727279,0.0,0.23953488372093024,0.0374149659863946,0.1285714285714286,0.24958949096880145,0.9385474860335199,0.9780568653998793,0.7209302325581461,0.10323187951051138,0.6839904129920231,0.1764785698760962
2020-05-08,0.1387096774193548,0.05555555555555547,0.07636363636363641,0.003058103975535187,0.23953488372093024,0.057823129251700744,0.08571428571428576,0.3497536945812809,0.8854748603351954,0.9739483636024087,0.7209302325581461,0.05836209601506126,0.6839904129920231,0.17177485707567294
2020-05-01,0.1387096774193548,0.04629629629629628,0.10545454545454547,0.003058103975535187,0.3395348837209302,0.057823129251700744,0.0,0.5073891625615763,0.8743016759776534,0.9561137307997578,0.7209302325581461,0.0329463445246313,0.6839904129920231,0.20488808340356773
2020-04-24,0.1387096774193548,0.0,0.09090909090909094,0.006116207951070374,0.3395348837209302,0.057823129251700744,0.0,0.5303776683087029,0.949720670391061,0.9561137307997578,0.7209302325581461,0.0,0.7148063872809215,0.27676494007809777
2020-04-17,0.1387096774193548,0.01851851851851849,0.054545454545454564,0.015290519877675934,0.3395348837209302,0.057823129251700744,0.0,0.6239737274220034,0.8631284916201114,0.8839815117419114,0.7209302325581461,0.013178537809852564,0.7148063872809215,0.342383903704263
2020-04-10,0.1387096774193548,0.01851851851851849,0.0,0.015290519877675934,0.3395348837209302,0.057823129251700744,0.0,0.7192118226600985,0.8351955307262573,0.8335123021616324,0.7209302325581461,0.013178537809852564,0.7148063872809215,0.3392404950961316
2020-04-03,0.1387096774193548,0.04629629629629628,0.018181818181818188,0.015290519877675934,0.3395348837209302,0.057823129251700744,0.014285714285714238,0.6502463054187193,0.9525139664804465,0.9259535926046967,0.7209302325581461,0.03608409162221515,0.7148063872809215,0.2466405167574381
2020-03-27,0.12903225806451601,0.04938271604938271,0.054545454545454564,0.02752293577981657,0.3790697674418605,0.057823129251700744,0.07142857142857141,0.6108374384236455,0.8910614525139664,0.8495728091881034,0.6976744186046062,0.0508315029808597,0.7195239123472374,0.1124172545141546
2020-03-20,0.12903225806451601,0.07098765432098764,0.09818181818181826,0.02752293577981657,0.3790697674418605,0.057823129251700744,0.08571428571428576,0.5993431855500821,1.0,0.8897707642747097,0.6976744186046062,0.06934421085660503,0.7195239123472374,0.016365464926108016
2020-03-13,0.12903225806451601,0.08333333333333326,0.12727272727272732,0.030581039755351758,0.3790697674418605,0.057823129251700744,0.14285714285714282,0.6009852216748768,0.8715083798882679,0.9887483075773851,0.6976744186046062,0.09068089112017563,0.7195239123472374,0.007226087480624031
2020-03-06,0.12903225806451601,0.07407407407407407,0.1636363636363637,0.02752293577981657,0.3790697674418605,0.057823129251700744,0.14285714285714282,0.6699507389162562,0.7011173184357542,0.8569494374153788,0.6976744186046062,0.08409162221524946,0.7195239123472374,0.07479100764192624
2020-02-28,0.12903225806451601,0.07098765432098764,0.17818181818181822,0.02752293577981657,0.39767441860465114,0.057823129251700744,0.1714285714285714,0.6617405582922824,0.8240223463687153,0.8114757925206595,0.6976744186046062,0.0881706934421086,0.7292369997890396,0.17586727902693752
2020-02-21,0.12903225806451601,0.08024691358024683,0.11636363636363634,0.02752293577981657,0.39767441860465114,0.057823129251700744,0.1,0.7126436781609196,0.8324022346368718,0.6754283579999063,0.6976744186046062,0.07907122685911516,0.7292369997890396,0.27665600816079267
2020-02-14,0.12903225806451601,0.10493827160493818,0.06909090909090909,0.06422018348623859,0.39767441860465114,0.057823129251700744,0.1,0.7060755336617406,0.6703910614525137,0.6403660301601377,0.6976744186046062,0.09664261060558521,0.7292369997890396,0.36817580341938
2020-02-07,0.12903225806451601,0.1358024691358024,0.13454545454545452,0.12232415902140681,0.39767441860465114,0.057823129251700744,0.1285714285714286,0.5615763546798029,0.7178770949720672,0.6711797936411603,0.6976744186046062,0.12488233448384067,0.7292369997890396,0.533707273838541
2020-01-31,0.12903225806451601,0.13888888888888884,0.1890909090909091,0.15596330275229364,0.3883720930232558,0.14795918367346939,0.2,0.458128078817734,0.7346368715083802,0.7272048181521082,0.6976744186046062,0.1510825227486664,0.7677473408929946,0.6160137382807634
2020-01-24,0.12903225806451601,0.1450617283950617,0.1890909090909091,0.16819571865443428,0.3883720930232558,0.14795918367346939,0.2,0.39737274220032837,0.5893854748603351,0.592791446846257,0.6976744186046062,0.1554753686852839,0.7677473408929946,0.7127043285871287
2020-01-17,0.12903225806451601,0.1635802469135802,0.22545454545454546,0.17125382262996947,0.3883720930232558,0.1394557823129252,0.21428571428571436,0.30213464696223324,0.5391061452513961,0.523040291330128,0.6976744186046062,0.17100721681832443,0.7677473408929946,0.8276424917259964
2020-01-10,0.12903225806451601,0.1450617283950617,0.2545454545454545,0.17125382262996947,0.3883720930232558,0.1394557823129252,0.2,0.31362889983579634,0.5530726256983236,0.5625846211307719,0.6976744186046062,0.1546909319108879,0.7677473408929946,0.936779180853041
2020-01-03,0.12903225806451601,0.11111111111111105,0.26181818181818184,0.16819571865443428,0.3930232558139535,0.1394557823129252,0.2285714285714286,0.41871921182266014,0.5865921787709496,0.6632896026892015,0.6976744186046062,0.1368057734546596,0.7677473408929946,0.9969368514556409
2019-12-27,0.3032258064516129,0.11111111111111105,0.26181818181818184,0.16819571865443428,0.3930232558139535,0.1394557823129252,0.2285714285714286,0.36288998357963886,0.5558659217877091,0.5682338111022922,0.5348837209302815,0.1368057734546596,0.7161203878775735,0.9843902683881036
2019-12-20,0.3032258064516129,0.11728395061728392,0.25090909090909097,0.16819571865443428,0.3930232558139535,0.1394557823129252,0.2285714285714286,0.3727422003284073,0.5474860335195526,0.5673467482142023,0.5348837209302815,0.1411986193912771,0.7161203878775735,0.9232026170882932
2019-12-13,0.3032258064516129,0.10493827160493818,0.22909090909090912,0.14678899082568808,0.3930232558139535,0.1394557823129252,0.19428571428571434,0.3727422003284073,0.6089385474860336,0.6031560763807828,0.5348837209302815,0.12488233448384045,0.7161203878775735,0.865944656076779
2019-12-06,0.3032258064516129,0.10493827160493818,0.20363636363636362,0.13761467889908263,0.3930232558139535,0.1054421768707483,0.18571428571428575,0.4433497536945814,0.7094972067039107,0.7264578178252954,0.5348837209302815,0.11986193912770626,0.7161203878775735,0.8414926999993861
2019-11-29,0.3032258064516129,0.04938271604938271,0.1890909090909091,0.12844036697247707,0.386279069767442,0.0,0.18571428571428575,0.4958949096880132,0.6564245810055862,0.6425603436201497,0.5348837209302815,0.07059930969563855,0.7305218095736342,0.8261866935211795
2019-11-22,0.3032258064516129,0.043209876543209846,0.18181818181818188,0.11009174311926606,0.386279069767442,0.0,0.15714285714285717,0.5829228243021347,0.6396648044692732,0.672253606610953,0.5348837209302815,0.05993096956385313,0.7305218095736342,0.7728139304673447
2019-11-15,0.3032258064516129,0.04012345679012341,0.16727272727272735,0.09480122324159024,0.386279069767442,0.0,0.1,0.6896551724137931,0.5837988826815641,0.6329894019328632,0.5348837209302815,0.045183558205208696,0.7305218095736342,0.6681534213789481
2019-11-08,0.3032258064516129,0.05555555555555547,0.1636363636363637,0.09480122324159024,0.38604651162790704,0.0,0.1,0.7422003284072249,0.5307262569832405,0.557028806200103,0.5348837209302815,0.05616567304675246,0.7305218095736342,0.5572551065985932
2019-11-01,0.3032258064516129,0.08333333333333326,0.1527272727272727,0.09480122324159024,0.3697674418604652,0.0,0.1,0.7651888341543513,0.5754189944134076,0.6511508473784948,0.5348837209302815,0.0759334797615312,0.7305218095736342,0.5087979395481687
2019-10-25,0.3032258064516129,0.11728395061728392,0.12727272727272732,0.10091743119266061,0.3697674418604652,0.0,0.1,0.7454844006568144,0.6201117318435756,0.6574536626359775,0.5348837209302815,0.10009413241292753,0.7684098274077711,0.5582577356519326
2019-10-18,0.3032258064516129,0.16049382716049376,0.09090909090909094,0.10091743119266061,0.3697674418604652,0.0,0.1,0.7569786535303777,0.6620111731843572,0.6862131752182643,0.5348837209302815,0.13084405396925003,0.7684098274077711,0.6838491393720961
2019-10-11,0.3032258064516129,0.2037037037037036,0.09090909090909094,0.11620795107033643,0.3697674418604652,0.0,0.1,0.7750410509031198,0.6899441340782122,0.7411643867594195,0.5348837209302815,0.16159397552557264,0.7684098274077711,0.8293958239889982
